queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
27,1,4,0.139,5,0,1,34.0
28,0,4,0.207,5,5,1,52.0
22,1,4,0.287,5,1,1,27.0
14,1,4,0.467,5,8,1,17.0
28,0,4,0.269,5,23,1,60.0
10,1,4,0.161,5,1,1,12.0
28,0,4,0.607,5,21,1,53.0
8,1,4,0.618,5,18,1,10.0
28,0,4,0.131,5,3,1,58.0
28,0,4,0.508,5,10,1,59.0
27,1,4,0.737,5,9,1,34.0
28,1,4,0.348,5,16,1,43.0
8,1,4,0.348,5,15,1,10.0
5,1,3,0.117,1,0,2,17.0
6,1,3,0.286,1,23,2,20.0
13,1,3,0.216,1,23,2,44.0
12,1,3,0.233,1,4,2,40.0
4,1,3,0.728,1,20,2,15.0
6,1,3,0.586,1,11,2,19.0
17,0,3,0.224,1,2,2,56.0
15,1,3,0.108,1,0,2,50.0
5,1,3,0.547,1,21,2,17.0
6,1,3,0.266,1,22,2,19.0
12,1,3,0.253,1,2,2,41.0
13,1,3,0.37,1,14,2,44.0
9,1,3,0.175,1,3,2,31.0
16,0,3,0.633,1,12,2,53.0
3,1,3,0.1,1,1,2,11.0
7,1,3,0.56,1,18,2,24.0
9,1,3,0.342,1,15,2,29.0
13,1,3,0.563,1,10,2,43.0
16,0,3,0.261,1,1,2,54.0
9,1,3,0.156,1,3,2,31.0
14,1,3,0.138,1,23,2,45.0
7,1,3,0.201,1,23,2,23.0
9,1,3,0.716,1,11,2,30.0
8,1,3,0.56,1,9,2,25.0
7,1,3,0.116,1,5,2,22.0
11,1,3,0.371,1,7,2,37.0
5,1,3,0.45,1,15,2,16.0
8,1,3,0.638,1,19,2,26.0
9,1,3,0.263,1,4,2,31.0
3,1,3,0.74,1,19,2,11.0
7,1,3,0.698,1,17,2,22.0
9,1,3,0.651,1,21,2,30.0
10,1,3,0.199,1,5,2,33.0
14,1,3,0.51,1,17,2,45.0
16,0,3,0.497,1,8,2,53.0
3,1,3,0.596,1,20,2,10.0
8,1,3,0.538,1,12,2,26.0
10,1,3,0.233,1,3,2,32.0
4,1,3,0.571,1,21,2,14.0
18,0,3,0.646,1,20,2,60.0
13,1,3,0.417,1,16,2,43.0
10,1,3,0.189,1,23,2,32.0
8,1,3,0.709,1,13,2,27.0
15,1,3,0.353,1,8,2,49.0
15,1,3,0.19,1,4,2,50.0
15,0,3,0.408,1,7,2,51.0
4,1,3,0.233,1,0,2,15.0
7,1,3,0.696,1,18,2,23.0
18,0,3,0.599,1,11,2,59.0
18,0,3,0.662,1,20,2,60.0
7,1,3,0.13,1,3,2,24.0
5,1,3,0.733,1,18,2,16.0
12,1,3,0.377,1,15,2,40.0
10,1,3,0.682,1,20,2,32.0
6,1,3,0.505,1,18,2,19.0
14,1,3,0.551,1,19,2,47.0
6,1,3,0.622,1,18,2,21.0
4,1,3,0.276,1,3,2,14.0
13,1,3,0.632,1,9,2,43.0
14,1,3,0.732,1,13,2,45.0
9,1,3,0.197,1,0,2,31.0
5,1,3,0.623,1,18,2,18.0
7,1,4,0.324,0,8,4,36.0
5,1,4,0.701,0,9,4,25.0
8,1,4,0.562,0,17,4,39.0
12,0,4,0.48,0,7,4,59.0
8,1,4,0.728,0,17,4,42.0
11,0,4,0.736,0,20,4,54.0
10,1,4,0.63,0,10,4,49.0
10,1,4,0.669,0,13,4,48.0
10,1,4,0.456,0,14,4,49.0
5,1,4,0.126,0,0,4,26.0
6,1,4,0.22,0,22,4,29.0
11,0,4,0.107,0,2,4,53.0
2,1,4,0.624,0,13,4,10.0
7,1,4,0.131,0,5,4,33.0
6,1,4,0.137,0,3,4,32.0
7,1,4,0.173,0,1,4,35.0
5,1,4,0.386,0,15,4,25.0
4,1,4,0.425,0,15,4,20.0
6,1,2,0.315,0,14,2,31.0
12,0,2,0.401,0,14,2,60.0
9,1,2,0.546,0,19,2,44.0
6,1,2,0.415,0,15,2,31.0
8,1,2,0.659,0,12,2,42.0
9,1,2,0.211,0,1,2,45.0
10,1,2,0.248,0,5,2,49.0
11,0,2,0.367,0,16,2,56.0
8,1,2,0.691,0,20,2,42.0
10,0,3,0.387,0,6,3,51.0
5,1,3,0.621,0,20,3,24.0
12,0,3,0.43,0,8,3,58.0
3,1,3,0.104,0,5,3,14.0
8,1,3,0.663,0,17,3,42.0
10,1,3,0.655,0,20,3,50.0
10,1,3,0.362,0,16,3,50.0
5,1,3,0.521,0,18,3,27.0
6,1,3,0.318,0,7,3,28.0
5,1,3,0.485,0,16,3,26.0
5,1,3,0.672,0,17,3,25.0
3,1,3,0.125,0,0,3,17.0
6,1,3,0.171,0,4,3,32.0
12,0,3,0.418,0,14,3,60.0
5,1,3,0.267,0,2,3,25.0
8,1,3,0.511,0,11,3,41.0
10,1,3,0.147,0,0,3,49.0
4,1,3,0.722,0,21,3,22.0
7,1,3,0.502,0,10,3,36.0
9,1,3,0.34,0,16,3,46.0
3,1,5,0.492,2,6,3,10.0
4,1,5,0.223,2,1,3,13.0
11,1,5,0.152,2,2,3,32.0
12,1,5,0.517,2,13,3,36.0
5,1,5,0.106,2,1,3,15.0
8,1,5,0.349,2,8,3,25.0
8,1,5,0.72,2,20,3,23.0
19,0,5,0.183,2,3,3,58.0
12,1,5,0.68,2,12,3,36.0
15,1,5,0.73,2,20,3,45.0
15,1,5,0.382,2,15,3,46.0
5,1,5,0.138,2,5,3,15.0
7,1,5,0.629,2,20,3,21.0
6,1,5,0.727,2,17,3,17.0
7,1,5,0.701,2,9,3,22.0
7,1,5,0.516,2,17,3,22.0
9,1,5,0.439,2,7,3,28.0
16,1,5,0.214,2,2,3,47.0
11,1,5,0.481,2,7,3,32.0
12,1,5,0.324,2,15,3,36.0
13,1,5,0.634,2,11,3,38.0
14,1,5,0.72,2,13,3,41.0
16,1,5,0.182,2,23,3,49.0
7,1,5,0.396,2,16,3,20.0
7,1,5,0.518,2,13,3,22.0
14,1,5,0.356,2,8,3,41.0
3,1,5,0.165,2,5,3,10.0
4,1,5,0.289,2,0,3,11.0
7,1,5,0.571,2,18,3,20.0
8,1,5,0.192,2,3,3,23.0
16,1,5,0.234,2,22,3,47.0
4,1,5,0.332,2,7,3,12.0
5,1,5,0.197,2,1,3,16.0
13,1,5,0.448,2,14,3,38.0
13,1,5,0.717,2,20,3,38.0
13,1,5,0.657,2,12,3,39.0
13,1,5,0.434,2,7,3,40.0
20,0,5,0.532,2,13,3,60.0
6,1,5,0.736,2,21,3,18.0
14,1,5,0.533,2,9,3,43.0
16,1,5,0.694,2,11,3,49.0
9,1,5,0.566,2,17,3,26.0
9,1,5,0.287,2,1,3,28.0
9,1,5,0.68,2,11,3,27.0
14,1,5,0.451,2,16,3,43.0
16,1,5,0.555,2,12,3,47.0
17,0,5,0.611,2,10,3,51.0
17,0,5,0.224,2,2,3,51.0
6,1,5,0.692,2,13,3,17.0
6,1,5,0.121,2,1,3,18.0
8,1,5,0.741,2,13,3,25.0
11,1,5,0.478,2,8,3,32.0
11,1,5,0.154,2,22,3,32.0
16,1,5,0.706,2,12,3,47.0
17,1,5,0.63,2,21,3,50.0
7,1,5,0.615,2,21,3,22.0
15,1,5,0.579,2,10,3,44.0
18,0,5,0.216,2,4,3,54.0
20,0,5,0.682,2,11,3,59.0
8,1,5,0.182,2,3,3,25.0
19,0,5,0.226,2,23,3,56.0
19,0,5,0.675,2,9,3,58.0
7,1,5,0.242,2,0,3,22.0
10,1,5,0.513,2,12,3,30.0
11,1,5,0.472,2,7,3,33.0
20,0,5,0.392,2,7,3,59.0
8,1,5,0.352,2,8,3,25.0
14,1,5,0.148,2,3,3,41.0
11,1,5,0.621,2,18,3,34.0
13,1,5,0.277,2,5,3,40.0
19,0,5,0.595,2,18,3,56.0
7,1,5,0.25,2,1,3,20.0
7,1,5,0.524,2,12,3,20.0
17,1,5,0.619,2,13,3,50.0
16,1,5,0.298,2,4,3,49.0
5,1,5,0.454,2,14,3,14.0
19,0,5,0.142,2,1,3,58.0
11,1,5,0.625,2,13,3,32.0
8,1,5,0.558,2,17,3,25.0
20,0,5,0.182,2,4,3,59.0
12,1,5,0.695,2,20,3,36.0
12,1,5,0.254,2,22,3,36.0
20,0,5,0.146,2,23,3,60.0
18,0,5,0.731,2,20,3,54.0
5,1,5,0.648,2,12,3,15.0
12,1,5,0.376,2,8,3,36.0
8,1,5,0.4,2,14,3,25.0
17,0,5,0.421,2,6,3,52.0
9,1,5,0.212,2,3,3,27.0
19,0,5,0.622,2,20,3,58.0
19,0,5,0.626,2,18,3,57.0
6,1,5,0.544,2,12,3,18.0
7,1,5,0.703,2,21,3,21.0
4,1,5,0.635,2,10,3,12.0
7,1,5,0.533,2,10,3,22.0
14,1,5,0.692,2,9,3,42.0
12,1,5,0.733,2,10,3,36.0
6,1,5,0.289,2,4,3,17.0
12,1,5,0.174,2,4,3,35.0
5,1,5,0.127,2,1,3,15.0
5,1,2,0.204,0,23,2,23.0
9,1,2,0.528,0,9,2,44.0
8,1,2,0.733,0,20,2,42.0
2,1,2,0.546,0,10,2,10.0
6,1,2,0.563,0,21,2,31.0
10,1,2,0.181,0,23,2,50.0
5,1,2,0.177,0,3,2,24.0
3,1,2,0.259,0,22,2,17.0
11,0,2,0.614,0,11,2,53.0
14,1,4,0.334,5,8,1,17.0
28,1,4,0.153,5,3,1,37.0
28,1,4,0.202,5,22,1,41.0
28,1,4,0.537,5,17,1,43.0
28,1,4,0.222,5,23,1,44.0
28,1,4,0.213,5,4,1,48.0
28,0,4,0.243,5,23,1,54.0
28,0,4,0.288,5,1,1,56.0
28,0,4,0.482,5,15,1,60.0
18,1,4,0.289,5,4,1,22.0
19,1,4,0.149,5,23,1,24.0
23,1,4,0.326,5,15,1,29.0
24,1,4,0.576,5,17,1,30.0
28,1,4,0.279,5,4,1,46.0
28,0,4,0.743,5,17,1,52.0
28,0,4,0.715,5,11,1,52.0
28,0,4,0.122,5,23,1,56.0
28,0,4,0.737,5,13,1,56.0
11,1,4,0.606,5,11,1,14.0
11,1,4,0.502,5,19,1,14.0
16,1,4,0.188,5,22,1,20.0
17,1,4,0.309,5,14,1,21.0
22,1,4,0.636,5,9,1,28.0
23,1,4,0.585,5,21,1,29.0
28,1,4,0.195,5,3,1,37.0
28,1,4,0.223,5,23,1,49.0
28,0,4,0.274,5,23,1,57.0
8,1,4,0.232,5,4,1,10.0
8,1,4,0.187,5,0,1,10.0
9,1,4,0.705,5,13,1,11.0
12,1,4,0.726,5,9,1,15.0
28,0,4,0.124,5,5,1,56.0
20,1,4,0.206,5,0,1,25.0
22,1,4,0.571,5,11,1,28.0
24,1,4,0.109,5,5,1,30.0
25,1,4,0.434,5,7,1,31.0
27,1,4,0.716,5,20,1,34.0
28,1,4,0.541,5,11,1,35.0
28,1,4,0.262,5,5,1,35.0
28,1,4,0.271,5,4,1,38.0
28,0,4,0.283,5,22,1,57.0
28,0,4,0.566,5,21,1,59.0
11,1,4,0.281,5,5,1,14.0
15,1,4,0.164,5,1,1,19.0
22,1,4,0.638,5,13,1,27.0
24,1,4,0.31,5,8,1,30.0
28,1,4,0.511,5,20,1,35.0
28,1,4,0.68,5,13,1,36.0
28,1,4,0.611,5,12,1,40.0
28,1,4,0.351,5,6,1,41.0
28,1,4,0.138,5,0,1,44.0
9,1,4,0.667,5,12,1,11.0
15,1,4,0.1,5,22,1,19.0
24,1,4,0.701,5,17,1,30.0
28,1,4,0.116,5,5,1,46.0
28,0,4,0.548,5,10,1,54.0
28,0,4,0.377,5,7,1,55.0
14,1,4,0.197,5,3,1,18.0
18,1,4,0.171,5,0,1,23.0
22,1,4,0.364,5,15,1,27.0
22,1,4,0.293,5,22,1,28.0
23,1,4,0.66,5,18,1,29.0
28,1,4,0.105,5,1,1,41.0
28,1,4,0.608,5,21,1,43.0
28,1,4,0.275,5,5,1,44.0
28,1,4,0.575,5,11,1,49.0
28,0,4,0.319,5,14,1,56.0
28,0,4,0.69,5,9,1,57.0
15,1,4,0.652,5,9,1,19.0
21,1,4,0.414,5,16,1,26.0
23,1,4,0.111,5,4,1,29.0
28,1,4,0.535,5,13,1,36.0
28,1,4,0.225,5,22,1,48.0
28,1,4,0.552,5,20,1,48.0
28,1,4,0.201,5,22,1,48.0
28,0,4,0.636,5,21,1,53.0
28,0,4,0.157,5,23,1,60.0
28,0,4,0.737,5,13,1,55.0
11,1,4,0.468,5,8,1,14.0
13,1,4,0.681,5,10,1,16.0
14,1,4,0.316,5,6,1,17.0
20,1,4,0.121,5,0,1,25.0
20,1,4,0.623,5,12,1,25.0
28,1,4,0.54,5,19,1,37.0
28,1,4,0.745,5,11,1,38.0
28,1,4,0.54,5,9,1,41.0
28,1,4,0.397,5,15,1,47.0
28,1,4,0.173,5,22,1,50.0
28,0,4,0.428,5,14,1,56.0
28,0,4,0.532,5,11,1,56.0
28,0,4,0.186,5,4,1,58.0
10,1,4,0.355,5,6,1,12.0
18,1,4,0.278,5,22,1,22.0
27,1,4,0.108,5,4,1,34.0
28,1,4,0.283,5,1,1,40.0
28,1,4,0.267,5,0,1,45.0
28,1,4,0.16,5,23,1,45.0
17,1,4,0.258,5,0,1,21.0
20,1,4,0.508,5,13,1,25.0
20,1,4,0.293,5,23,1,25.0
23,1,4,0.405,5,6,1,29.0
26,1,4,0.361,5,16,1,32.0
28,1,4,0.373,5,16,1,47.0
28,0,4,0.517,5,12,1,52.0
28,0,4,0.747,5,20,1,56.0
14,1,4,0.308,5,14,1,17.0
20,1,4,0.231,5,3,1,25.0
21,1,4,0.389,5,6,1,26.0
27,1,4,0.737,5,18,1,34.0
28,1,4,0.149,5,22,1,36.0
28,1,4,0.633,5,19,1,43.0
28,1,4,0.621,5,20,1,48.0
28,0,4,0.441,5,14,1,53.0
28,0,4,0.517,5,12,1,57.0
15,1,4,0.339,5,16,1,19.0
28,1,4,0.554,5,9,1,45.0
28,0,4,0.248,5,22,1,51.0
9,1,4,0.547,5,9,1,11.0
17,1,4,0.215,5,0,1,21.0
28,1,4,0.343,5,8,1,39.0
28,1,4,0.715,5,11,1,43.0
28,1,4,0.736,5,19,1,47.0
28,1,4,0.63,5,13,1,48.0
8,1,4,0.588,5,12,1,10.0
9,1,4,0.147,5,2,1,11.0
9,1,4,0.31,5,14,1,11.0
11,1,4,0.354,5,7,1,14.0
18,1,4,0.664,5,19,1,22.0
18,1,4,0.407,5,7,1,22.0
19,1,4,0.289,5,23,1,24.0
27,1,4,0.179,5,1,1,34.0
28,1,4,0.239,5,1,1,40.0
8,1,4,0.622,5,12,1,10.0
13,1,4,0.628,5,9,1,16.0
18,1,4,0.154,5,3,1,22.0
24,1,4,0.191,5,4,1,30.0
28,1,4,0.618,5,13,1,49.0
28,1,4,0.441,5,6,1,50.0
28,0,4,0.735,5,13,1,53.0
28,0,4,0.582,5,21,1,55.0
19,1,4,0.308,5,15,1,24.0
22,1,4,0.399,5,15,1,28.0
26,1,4,0.636,5,20,1,33.0
26,1,4,0.542,5,11,1,33.0
26,1,4,0.452,5,6,1,33.0
28,1,4,0.297,5,23,1,36.0
28,1,4,0.289,5,4,1,44.0
28,1,4,0.339,5,7,1,45.0
28,0,4,0.275,5,4,1,55.0
28,0,4,0.241,5,4,1,57.0
12,1,4,0.191,5,2,1,15.0
16,1,4,0.635,5,18,1,20.0
28,1,4,0.47,5,8,1,36.0
28,0,4,0.396,5,14,1,51.0
9,1,4,0.593,5,20,1,11.0
12,1,4,0.623,5,10,1,15.0
13,1,4,0.216,5,1,1,16.0
18,1,4,0.547,5,9,1,23.0
23,1,4,0.48,5,14,1,29.0
24,1,4,0.435,5,15,1,30.0
28,1,4,0.227,5,4,1,43.0
28,1,4,0.12,5,5,1,45.0
28,1,4,0.221,5,2,1,47.0
28,0,4,0.124,5,1,1,58.0
10,1,4,0.116,5,0,1,13.0
11,1,4,0.405,5,7,1,14.0
21,1,4,0.181,5,22,1,26.0
23,1,4,0.647,5,17,1,29.0
24,1,4,0.522,5,17,1,30.0
26,1,4,0.386,5,6,1,33.0
27,1,4,0.135,5,3,1,34.0
28,1,4,0.497,5,14,1,36.0
28,1,4,0.212,5,22,1,43.0
28,1,4,0.237,5,0,1,45.0
28,1,4,0.165,5,4,1,46.0
28,1,4,0.524,5,19,1,46.0
28,1,4,0.495,5,14,1,48.0
28,0,4,0.572,5,11,1,53.0
28,0,4,0.185,5,23,1,54.0
9,1,4,0.662,5,21,1,11.0
16,1,4,0.105,5,4,1,20.0
19,1,4,0.703,5,10,1,24.0
23,1,4,0.407,5,6,1,29.0
28,1,4,0.57,5,13,1,44.0
28,1,4,0.515,5,10,1,44.0
28,0,4,0.541,5,19,1,55.0
28,0,4,0.279,5,5,1,60.0
9,1,4,0.237,5,4,1,11.0
10,1,4,0.15,5,0,1,12.0
13,1,4,0.113,5,1,1,16.0
28,1,4,0.673,5,20,1,36.0
18,1,4,0.414,5,7,1,23.0
20,1,4,0.181,5,4,1,25.0
24,1,4,0.591,5,10,1,30.0
24,1,4,0.554,5,19,1,30.0
27,1,4,0.234,5,5,1,34.0
28,1,4,0.294,5,0,1,36.0
28,1,4,0.335,5,14,1,37.0
28,1,4,0.649,5,20,1,47.0
28,1,4,0.606,5,21,1,47.0
28,0,4,0.612,5,10,1,58.0
28,0,4,0.351,5,14,1,59.0
26,1,4,0.706,5,20,1,32.0
27,1,4,0.621,5,13,1,34.0
28,1,4,0.209,5,4,1,38.0
28,1,4,0.161,5,0,1,41.0
28,1,4,0.136,5,2,1,44.0
28,1,4,0.521,5,20,1,48.0
28,0,4,0.679,5,12,1,55.0
28,0,4,0.139,5,2,1,55.0
28,0,4,0.438,5,7,1,57.0
28,0,4,0.598,5,17,1,59.0
28,1,4,0.183,5,2,1,43.0
22,1,4,0.394,5,15,1,27.0
28,1,4,0.174,5,4,1,49.0
28,1,4,0.12,5,23,1,43.0
28,1,4,0.577,5,18,1,35.0
14,1,4,0.666,5,19,1,18.0
28,0,4,0.233,5,2,1,57.0
28,1,4,0.572,5,11,1,49.0
28,1,4,0.192,5,22,1,45.0
28,1,4,0.339,5,15,1,38.0
22,1,4,0.142,5,22,1,28.0
18,1,4,0.506,5,18,1,22.0
25,1,4,0.279,5,23,1,31.0
28,1,4,0.553,5,11,1,50.0
18,1,4,0.557,5,19,1,22.0
28,1,4,0.356,5,7,1,39.0
28,0,4,0.125,5,23,1,53.0
28,1,4,0.66,5,11,1,47.0
28,1,4,0.519,5,11,1,46.0
28,0,4,0.327,5,14,1,59.0
9,1,4,0.229,5,0,1,11.0
28,0,4,0.168,5,3,1,59.0
16,1,4,0.442,5,16,1,20.0
20,1,4,0.639,5,21,1,25.0
12,1,4,0.151,5,0,1,15.0
15,1,4,0.23,5,22,1,19.0
28,1,4,0.123,5,5,1,40.0
16,1,4,0.634,5,17,1,20.0
20,1,4,0.187,5,22,1,25.0
28,1,4,0.154,5,1,1,40.0
28,0,4,0.421,5,8,1,57.0
28,0,4,0.274,5,0,1,58.0
28,0,4,0.5,5,6,1,52.0
11,1,4,0.222,5,22,1,14.0
22,1,4,0.601,5,12,1,28.0
13,1,4,0.556,5,18,1,16.0
28,0,4,0.151,5,23,1,54.0
28,0,4,0.62,5,13,1,51.0
27,1,4,0.173,5,5,1,34.0
28,0,4,0.483,5,8,1,60.0
28,0,4,0.174,5,22,1,55.0
28,1,4,0.593,5,19,1,36.0
28,0,4,0.377,5,6,1,58.0
10,1,4,0.467,5,7,1,13.0
22,1,4,0.663,5,19,1,27.0
28,0,4,0.654,5,13,1,52.0
28,1,4,0.367,5,15,1,45.0
28,0,4,0.464,5,6,1,54.0
28,1,4,0.308,5,14,1,46.0
28,0,4,0.718,5,13,1,56.0
15,1,4,0.403,5,15,1,19.0
8,1,4,0.6,5,10,1,10.0
28,1,4,0.624,5,18,1,35.0
28,0,4,0.667,5,21,1,60.0
28,0,4,0.503,5,10,1,53.0
28,0,4,0.718,5,20,1,60.0
27,1,4,0.189,5,23,1,34.0
28,1,4,0.586,5,11,1,47.0
28,1,4,0.328,5,16,1,40.0
28,1,4,0.388,5,15,1,36.0
28,1,4,0.624,5,17,1,45.0
28,0,4,0.601,5,21,1,60.0
24,1,4,0.236,5,3,1,30.0
4,1,3,0.605,1,21,2,12.0
8,1,3,0.492,1,6,2,28.0
8,1,3,0.65,1,11,2,27.0
8,1,3,0.261,1,3,2,28.0
5,1,3,0.122,1,4,2,18.0
6,1,3,0.379,1,8,2,21.0
8,1,3,0.167,1,0,2,28.0
7,1,3,0.214,1,22,2,22.0
8,1,3,0.272,1,0,2,28.0
18,0,3,0.316,1,14,2,59.0
18,0,3,0.518,1,18,2,59.0
10,1,3,0.713,1,13,2,34.0
11,1,3,0.553,1,18,2,37.0
4,1,3,0.667,1,18,2,15.0
11,1,3,0.636,1,11,2,37.0
5,1,3,0.708,1,20,2,18.0
9,1,3,0.125,1,23,2,29.0
12,1,3,0.532,1,10,2,39.0
4,1,3,0.639,1,17,2,14.0
11,1,3,0.289,1,2,2,36.0
8,1,3,0.383,1,14,2,25.0
15,1,3,0.582,1,13,2,50.0
16,0,3,0.221,1,23,2,52.0
8,1,3,0.733,1,19,2,28.0
5,1,3,0.467,1,16,2,16.0
11,1,3,0.749,1,10,2,37.0
13,1,3,0.305,1,6,2,43.0
15,0,3,0.123,1,2,2,51.0
17,0,3,0.222,1,5,2,57.0
6,1,3,0.464,1,14,2,19.0
8,1,3,0.571,1,9,2,26.0
16,0,3,0.56,1,12,2,52.0
9,1,3,0.257,1,0,2,29.0
11,1,3,0.311,1,15,2,36.0
3,1,3,0.592,1,13,2,11.0
8,1,3,0.201,1,3,2,26.0
8,1,3,0.212,1,2,2,27.0
13,1,3,0.682,1,17,2,43.0
18,0,3,0.171,1,5,2,60.0
12,1,3,0.423,1,16,2,39.0
12,1,3,0.646,1,17,2,40.0
15,0,3,0.637,1,12,2,51.0
10,1,3,0.66,1,12,2,34.0
16,0,3,0.565,1,13,2,53.0
7,1,3,0.521,1,12,2,23.0
17,0,3,0.53,1,12,2,57.0
16,0,3,0.145,1,0,2,52.0
4,1,3,0.625,1,12,2,14.0
3,1,3,0.71,1,21,2,10.0
9,1,3,0.675,1,19,2,29.0
5,1,4,0.458,0,6,4,27.0
7,1,4,0.37,0,8,4,34.0
5,1,4,0.381,0,7,4,27.0
3,1,4,0.179,0,23,4,14.0
6,1,4,0.548,0,17,4,28.0
7,1,4,0.112,0,22,4,36.0
6,1,4,0.648,0,21,4,32.0
5,1,4,0.298,0,1,4,25.0
10,1,4,0.542,0,21,4,48.0
10,1,4,0.512,0,11,4,49.0
9,1,4,0.456,0,7,4,47.0
7,1,4,0.563,0,20,4,35.0
9,1,4,0.466,0,7,4,45.0
8,1,4,0.676,0,10,4,42.0
3,1,4,0.289,0,0,4,15.0
3,1,4,0.182,0,22,4,14.0
10,1,4,0.232,0,2,4,48.0
6,1,4,0.193,0,0,4,32.0
9,1,2,0.226,0,0,2,45.0
4,1,2,0.39,0,7,2,21.0
6,1,2,0.138,0,2,2,30.0
8,1,2,0.202,0,4,2,41.0
2,1,2,0.632,0,12,2,12.0
5,1,2,0.462,0,6,2,26.0
2,1,3,0.247,0,5,3,12.0
8,1,3,0.433,0,16,3,41.0
5,1,3,0.528,0,21,3,27.0
2,1,3,0.444,0,6,3,11.0
12,0,3,0.625,0,10,3,58.0
8,1,3,0.724,0,10,3,38.0
11,0,3,0.284,0,2,3,54.0
9,1,3,0.514,0,17,3,44.0
6,1,3,0.264,0,1,3,30.0
8,1,3,0.509,0,11,3,42.0
11,0,3,0.592,0,21,3,57.0
11,1,5,0.408,2,16,3,33.0
9,1,5,0.13,2,4,3,26.0
19,0,5,0.449,2,14,3,57.0
20,0,5,0.302,2,8,3,59.0
9,1,5,0.134,2,2,3,27.0
11,1,5,0.645,2,19,3,32.0
11,1,5,0.443,2,7,3,33.0
3,1,5,0.283,2,1,3,10.0
6,1,5,0.241,2,1,3,17.0
7,1,5,0.668,2,9,3,22.0
6,1,5,0.379,2,16,3,17.0
10,1,5,0.5,2,21,3,29.0
11,1,5,0.53,2,20,3,33.0
18,0,5,0.634,2,11,3,54.0
6,1,5,0.435,2,15,3,18.0
4,1,5,0.383,2,6,3,12.0
7,1,5,0.683,2,19,3,20.0
9,1,5,0.404,2,14,3,26.0
9,1,5,0.115,2,2,3,26.0
11,1,5,0.338,2,8,3,33.0
15,1,5,0.268,2,2,3,45.0
16,1,5,0.445,2,15,3,48.0
3,1,5,0.479,2,8,3,10.0
6,1,5,0.124,2,23,3,18.0
8,1,5,0.748,2,21,3,25.0
9,1,5,0.552,2,13,3,26.0
19,0,5,0.102,2,22,3,56.0
4,1,5,0.749,2,20,3,13.0
6,1,5,0.356,2,14,3,19.0
8,1,5,0.434,2,8,3,23.0
4,1,5,0.544,2,19,3,12.0
6,1,5,0.416,2,14,3,18.0
14,1,5,0.281,2,0,3,42.0
17,0,5,0.58,2,10,3,52.0
17,1,5,0.434,2,7,3,50.0
7,1,5,0.338,2,8,3,20.0
18,0,5,0.656,2,19,3,53.0
13,1,5,0.167,2,0,3,38.0
5,1,5,0.142,2,2,3,16.0
6,1,5,0.163,2,0,3,18.0
6,1,5,0.136,2,4,3,17.0
15,1,5,0.28,2,0,3,46.0
4,1,5,0.379,2,14,3,13.0
7,1,5,0.349,2,6,3,21.0
17,1,5,0.19,2,3,3,50.0
16,1,5,0.164,2,5,3,48.0
7,1,5,0.449,2,14,3,22.0
6,1,5,0.294,2,0,3,18.0
4,1,5,0.61,2,19,3,13.0
15,1,5,0.715,2,21,3,44.0
8,1,2,0.213,0,0,2,39.0
10,0,2,0.131,0,22,2,51.0
3,1,2,0.673,0,21,2,13.0
6,1,2,0.203,0,23,2,30.0
21,1,4,0.663,5,11,1,26.0
26,1,4,0.278,5,22,1,33.0
28,0,4,0.61,5,11,1,53.0
28,0,4,0.28,5,3,1,55.0
28,0,4,0.688,5,21,1,55.0
28,0,4,0.622,5,12,1,57.0
28,0,4,0.651,5,10,1,60.0
28,0,4,0.365,5,15,1,55.0
22,1,4,0.297,5,1,1,28.0
28,1,4,0.233,5,3,1,38.0
28,1,4,0.109,5,5,1,45.0
28,1,4,0.365,5,8,1,46.0
28,1,4,0.656,5,12,1,47.0
28,0,4,0.514,5,9,1,52.0
13,1,4,0.506,5,19,1,16.0
18,1,4,0.39,5,8,1,23.0
23,1,4,0.167,5,2,1,29.0
28,0,4,0.188,5,3,1,53.0
8,1,4,0.353,5,8,1,10.0
14,1,4,0.133,5,0,1,17.0
22,1,4,0.672,5,19,1,27.0
28,0,4,0.629,5,19,1,53.0
17,1,4,0.55,5,20,1,21.0
28,1,4,0.58,5,17,1,41.0
28,1,4,0.418,5,15,1,43.0
28,1,4,0.314,5,6,1,48.0
28,0,4,0.329,5,7,1,55.0
28,0,4,0.115,5,1,1,58.0
28,0,4,0.262,5,5,1,58.0
15,1,4,0.45,5,7,1,19.0
18,1,4,0.451,5,15,1,22.0
28,1,4,0.243,5,4,1,45.0
28,0,4,0.667,5,17,1,52.0
28,0,4,0.619,5,19,1,55.0
28,0,4,0.228,5,2,1,59.0
9,1,4,0.308,5,14,1,11.0
24,1,4,0.655,5,19,1,30.0
28,1,4,0.456,5,6,1,49.0
28,0,4,0.2,5,0,1,53.0
13,1,4,0.589,5,21,1,16.0
15,1,4,0.155,5,2,1,19.0
24,1,4,0.661,5,12,1,30.0
28,0,4,0.239,5,2,1,56.0
18,1,4,0.274,5,23,1,23.0
22,1,4,0.168,5,1,1,28.0
26,1,4,0.692,5,19,1,32.0
28,1,4,0.64,5,12,1,49.0
14,1,4,0.721,5,12,1,18.0
28,0,4,0.632,5,17,1,51.0
10,1,4,0.404,5,15,1,13.0
23,1,4,0.216,5,3,1,29.0
27,1,4,0.25,5,0,1,34.0
